Transaction ID,Date,Product ID,Product Name,Product Category,Quantity,PPU,Amount
T014053,15.02.2025,PROD-005,Noise-Cancelling Headphones,Electronics,8,"900,000","7,200,000"
T014054,15.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,10,"750,000","7,500,000"
T014631,17.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,2,"70,000","140,000"
T014949,18.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,10,"380,000","3,800,000"
T014950,18.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,"25,500","229,500"
T014951,18.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,10,"380,000","3,800,000"
T014952,18.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,"25,500","25,500"
T014953,18.02.2025,PROD-007,USB-C Docking Station,Electronics,10,"340,000","3,400,000"
T014954,18.02.2025,PROD-007,USB-C Docking Station,Electronics,7,"340,000","2,380,000"
T014955,18.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,9,"195,000","1,755,000"
T015256,19.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,"25,500","255,000"
T015537,21.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,"25,500","51,000"
T015696,22.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,2,"70,000","140,000"
T015697,22.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,1,"70,000","70,000"
T015698,22.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,9,"195,000","1,755,000"
T015823,23.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,"25,500","102,000"
T015968,24.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,"25,500","127,500"
T015969,24.02.2025,PROD-005,Noise-Cancelling Headphones,Electronics,9,"900,000","8,100,000"
T016102,25.02.2025,PROD-004,Standing Desk Converter,Furniture,5,"500,000","2,500,000"
T016103,25.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,9,"750,000","6,750,000"
T016245,26.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,6,"195,000","1,170,000"
T016413,27.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,7,"380,000","2,660,000"
T016572,28.02.2025,PROD-004,Standing Desk Converter,Furniture,4,"500,000","2,000,000"
T016573,28.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,7,"195,000","1,365,000"
T016716,01.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,5,"380,000","1,900,000"
T016717,01.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,10,"900,000","9,000,000"
T016718,01.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,"25,500","153,000"
T016719,01.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,4,"380,000","1,520,000"
T016864,02.03.2025,PROD-003,27-inch 4K Monitor,Electronics,10,"1,200,000","12,000,000"
T016865,02.03.2025,PROD-004,Standing Desk Converter,Furniture,4,"500,000","2,000,000"
T016866,02.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,"70,000","700,000"
T017017,03.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,10,"750,000","7,500,000"
T017018,03.03.2025,PROD-010,Webcam 1080p HD,Electronics,9,"180,000","1,620,000"
T017019,03.03.2025,PROD-007,USB-C Docking Station,Electronics,4,"340,000","1,360,000"
T017168,04.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,3,"25,500","76,500"
T017169,04.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,"70,000","700,000"
T017479,06.03.2025,PROD-004,Standing Desk Converter,Furniture,5,"500,000","2,500,000"
T017782,08.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,4,"195,000","780,000"
T017783,08.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,9,"70,000","630,000"
T017784,08.03.2025,PROD-004,Standing Desk Converter,Furniture,1,"500,000","500,000"
T017935,09.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,5,"900,000","4,500,000"
T018063,10.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,2,"900,000","1,800,000"
T018222,11.03.2025,PROD-010,Webcam 1080p HD,Electronics,2,"180,000","360,000"
T018376,12.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,1,"195,000","195,000"
T018377,12.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,1,"195,000","195,000"
T018529,13.03.2025,PROD-007,USB-C Docking Station,Electronics,7,"340,000","2,380,000"
T018530,13.03.2025,PROD-003,27-inch 4K Monitor,Electronics,6,"1,200,000","7,200,000"
T018690,14.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,5,"750,000","3,750,000"
T018839,15.03.2025,PROD-010,Webcam 1080p HD,Electronics,3,"180,000","540,000"
T019138,17.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,8,"195,000","1,560,000"
T019278,18.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,7,"750,000","5,250,000"
T019413,19.03.2025,PROD-007,USB-C Docking Station,Electronics,2,"340,000","680,000"
T019414,19.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,9,"380,000","3,420,000"
T019415,19.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,"25,500","229,500"
T019549,20.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,9,"750,000","6,750,000"
T019550,20.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,2,"750,000","1,500,000"
T019839,22.03.2025,PROD-004,Standing Desk Converter,Furniture,6,"500,000","3,000,000"
T019990,23.03.2025,PROD-003,27-inch 4K Monitor,Electronics,4,"1,200,000","4,800,000"
T020284,25.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,7,"900,000","6,300,000"
T020285,25.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,7,"750,000","5,250,000"
T020286,25.03.2025,PROD-004,Standing Desk Converter,Furniture,7,"500,000","3,500,000"
T020599,27.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,2,"195,000","390,000"
T020600,27.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,6,"900,000","5,400,000"
T020759,28.03.2025,PROD-003,27-inch 4K Monitor,Electronics,5,"1,200,000","6,000,000"
T020918,29.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,4,"750,000","3,000,000"
T021213,31.03.2025,PROD-007,USB-C Docking Station,Electronics,4,"340,000","1,360,000"
T021214,31.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,8,"195,000","1,560,000"
T021215,31.03.2025,PROD-007,USB-C Docking Station,Electronics,2,"340,000","680,000"
T021216,31.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,7,"900,000","6,300,000"
T021217,31.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,9,"380,000","3,420,000"
T021218,31.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,2,"380,000","760,000"
T021219,31.03.2025,PROD-004,Standing Desk Converter,Furniture,2,"500,000","1,000,000"
T021220,31.03.2025,PROD-010,Webcam 1080p HD,Electronics,6,"180,000","1,080,000"
T021221,31.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,1,"380,000","380,000"
T021353,01.04.2025,PROD-003,27-inch 4K Monitor,Electronics,8,"1,200,000","9,600,000"
T021354,01.04.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,7,"70,000","490,000"
T021355,01.04.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,2,"380,000","760,000"
T021356,01.04.2025,PROD-003,27-inch 4K Monitor,Electronics,8,"1,200,000","9,600,000"
T021357,01.04.2025,PROD-003,27-inch 4K Monitor,Electronics,6,"1,200,000","7,200,000"
T021358,01.04.2025,PROD-010,Webcam 1080p HD,Electronics,5,"180,000","900,000"
T021518,02.04.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,8,"380,000","3,040,000"
T021660,03.04.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,6,"380,000","2,280,000"
T021823,04.04.2025,PROD-007,USB-C Docking Station,Electronics,5,"340,000","1,700,000"
T021824,04.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,8,"900,000","7,200,000"
T021825,04.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,4,"900,000","3,600,000"
T021981,05.04.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,1,"70,000","70,000"
T021982,05.04.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,5,"380,000","1,900,000"
T022111,06.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,3,"25,500","76,500"
T022112,06.04.2025,PROD-007,USB-C Docking Station,Electronics,9,"340,000","3,060,000"
T022247,07.04.2025,PROD-007,USB-C Docking Station,Electronics,8,"340,000","2,720,000"
T022248,07.04.2025,PROD-010,Webcam 1080p HD,Electronics,4,"180,000","720,000"
T022388,08.04.2025,PROD-007,USB-C Docking Station,Electronics,4,"340,000","1,360,000"
T022389,08.04.2025,PROD-003,27-inch 4K Monitor,Electronics,3,"1,200,000","3,600,000"
T022390,08.04.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,4,"380,000","1,520,000"
T022535,09.04.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,"70,000","560,000"
T022536,09.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,"25,500","25,500"
T022537,09.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,4,"900,000","3,600,000"
T022538,09.04.2025,PROD-007,USB-C Docking Station,Electronics,6,"340,000","2,040,000"
T022539,09.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,"25,500","25,500"
T022540,09.04.2025,PROD-010,Webcam 1080p HD,Electronics,4,"180,000","720,000"
T022684,10.04.2025,PROD-007,USB-C Docking Station,Electronics,10,"340,000","3,400,000"
T022685,10.04.2025,PROD-009,Adjustable Monitor Arm,Furniture,8,"195,000","1,560,000"
T022782,11.04.2025,PROD-007,USB-C Docking Station,Electronics,8,"340,000","2,720,000"
T022783,11.04.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,9,"70,000","630,000"
T022902,12.04.2025,PROD-009,Adjustable Monitor Arm,Furniture,5,"195,000","975,000"
T022903,12.04.2025,PROD-007,USB-C Docking Station,Electronics,5,"340,000","1,700,000"
T023114,14.04.2025,PROD-009,Adjustable Monitor Arm,Furniture,6,"195,000","1,170,000"
T023115,14.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,"25,500","51,000"
T023220,15.04.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,"70,000","420,000"
T023221,15.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,"25,500","255,000"
T023222,15.04.2025,PROD-004,Standing Desk Converter,Furniture,10,"500,000","5,000,000"
T023223,15.04.2025,PROD-001,Ergonomic Mesh Chair,Furniture,7,"750,000","5,250,000"
T023224,15.04.2025,PROD-003,27-inch 4K Monitor,Electronics,8,"1,200,000","9,600,000"
T023323,16.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,2,"900,000","1,800,000"
T023324,16.04.2025,PROD-009,Adjustable Monitor Arm,Furniture,3,"195,000","585,000"
T023325,16.04.2025,PROD-003,27-inch 4K Monitor,Electronics,4,"1,200,000","4,800,000"
T023326,16.04.2025,PROD-009,Adjustable Monitor Arm,Furniture,7,"195,000","1,365,000"
T023444,17.04.2025,PROD-003,27-inch 4K Monitor,Electronics,7,"1,200,000","8,400,000"
T023445,17.04.2025,PROD-010,Webcam 1080p HD,Electronics,5,"180,000","900,000"
T023634,19.04.2025,PROD-010,Webcam 1080p HD,Electronics,8,"180,000","1,440,000"
T023635,19.04.2025,PROD-001,Ergonomic Mesh Chair,Furniture,4,"750,000","3,000,000"
T023636,19.04.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,9,"70,000","630,000"
T023637,19.04.2025,PROD-007,USB-C Docking Station,Electronics,10,"340,000","3,400,000"
T023720,20.04.2025,PROD-004,Standing Desk Converter,Furniture,9,"500,000","4,500,000"
T023721,20.04.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,4,"70,000","280,000"
T024098,24.04.2025,PROD-001,Ergonomic Mesh Chair,Furniture,2,"750,000","1,500,000"
T024202,25.04.2025,PROD-007,USB-C Docking Station,Electronics,7,"340,000","2,380,000"
T024300,26.04.2025,PROD-007,USB-C Docking Station,Electronics,1,"340,000","340,000"
T024301,26.04.2025,PROD-010,Webcam 1080p HD,Electronics,4,"180,000","720,000"
T024392,27.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,10,"900,000","9,000,000"
T024393,27.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,3,"900,000","2,700,000"
T024394,27.04.2025,PROD-009,Adjustable Monitor Arm,Furniture,7,"195,000","1,365,000"
T024395,27.04.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,2,"70,000","140,000"
T024396,27.04.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,"70,000","350,000"
T024397,27.04.2025,PROD-007,USB-C Docking Station,Electronics,4,"340,000","1,360,000"
T024398,27.04.2025,PROD-001,Ergonomic Mesh Chair,Furniture,10,"750,000","7,500,000"
T024505,28.04.2025,PROD-001,Ergonomic Mesh Chair,Furniture,2,"750,000","1,500,000"
T024506,28.04.2025,PROD-009,Adjustable Monitor Arm,Furniture,6,"195,000","1,170,000"
T024507,28.04.2025,PROD-003,27-inch 4K Monitor,Electronics,8,"1,200,000","9,600,000"
T024599,29.04.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,6,"380,000","2,280,000"
T024600,29.04.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,"70,000","700,000"
T024681,30.04.2025,PROD-001,Ergonomic Mesh Chair,Furniture,1,"750,000","750,000"
T024682,30.04.2025,PROD-003,27-inch 4K Monitor,Electronics,3,"1,200,000","3,600,000"
T024683,30.04.2025,PROD-010,Webcam 1080p HD,Electronics,7,"180,000","1,260,000"
T024785,01.05.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,6,"380,000","2,280,000"
T024786,01.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,1,"750,000","750,000"
T024787,01.05.2025,PROD-003,27-inch 4K Monitor,Electronics,6,"1,200,000","7,200,000"
T024886,02.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,"25,500","25,500"
T024990,03.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,"25,500","51,000"
T024991,03.05.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,10,"380,000","3,800,000"
T025091,04.05.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,7,"70,000","490,000"
T025092,04.05.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,6,"380,000","2,280,000"
T025093,04.05.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,7,"380,000","2,660,000"
T025288,06.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,7,"750,000","5,250,000"
T025386,07.05.2025,PROD-003,27-inch 4K Monitor,Electronics,4,"1,200,000","4,800,000"
T025387,07.05.2025,PROD-010,Webcam 1080p HD,Electronics,7,"180,000","1,260,000"
T025484,08.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,8,"195,000","1,560,000"
T025575,09.05.2025,PROD-007,USB-C Docking Station,Electronics,1,"340,000","340,000"
T025576,09.05.2025,PROD-010,Webcam 1080p HD,Electronics,6,"180,000","1,080,000"
T025665,10.05.2025,PROD-010,Webcam 1080p HD,Electronics,9,"180,000","1,620,000"
T025666,10.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,2,"195,000","390,000"
T025667,10.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,"750,000","6,000,000"
T025668,10.05.2025,PROD-005,Noise-Cancelling Headphones,Electronics,8,"900,000","7,200,000"
T025669,10.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,7,"195,000","1,365,000"
T025769,11.05.2025,PROD-007,USB-C Docking Station,Electronics,6,"340,000","2,040,000"
T025770,11.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,8,"25,500","204,000"
T025771,11.05.2025,PROD-010,Webcam 1080p HD,Electronics,9,"180,000","1,620,000"
T025859,12.05.2025,PROD-005,Noise-Cancelling Headphones,Electronics,8,"900,000","7,200,000"
T025860,12.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,4,"195,000","780,000"
T025965,13.05.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,3,"70,000","210,000"
T026069,14.05.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,3,"70,000","210,000"
T026070,14.05.2025,PROD-005,Noise-Cancelling Headphones,Electronics,7,"900,000","6,300,000"
T026371,17.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,4,"750,000","3,000,000"
T026465,18.05.2025,PROD-007,USB-C Docking Station,Electronics,10,"340,000","3,400,000"
T026466,18.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,9,"750,000","6,750,000"
T026467,18.05.2025,PROD-003,27-inch 4K Monitor,Electronics,9,"1,200,000","10,800,000"
T026562,19.05.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,1,"380,000","380,000"
T026563,19.05.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,"70,000","700,000"
T026647,20.05.2025,PROD-003,27-inch 4K Monitor,Electronics,6,"1,200,000","7,200,000"
T026745,21.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,"25,500","255,000"
T026746,21.05.2025,PROD-010,Webcam 1080p HD,Electronics,3,"180,000","540,000"
T026747,21.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,"25,500","255,000"
T026748,21.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,"25,500","127,500"
T026852,22.05.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,7,"70,000","490,000"
T026853,22.05.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,2,"380,000","760,000"
T026854,22.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,6,"195,000","1,170,000"
T026978,23.05.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,9,"380,000","3,420,000"
T026979,23.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,"25,500","153,000"
T027157,25.05.2025,PROD-007,USB-C Docking Station,Electronics,6,"340,000","2,040,000"
T027158,25.05.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,3,"380,000","1,140,000"
T027256,26.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,4,"195,000","780,000"
T027257,26.05.2025,PROD-004,Standing Desk Converter,Furniture,8,"500,000","4,000,000"
T027355,27.05.2025,PROD-004,Standing Desk Converter,Furniture,3,"500,000","1,500,000"
T027356,27.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,"25,500","25,500"
T027458,28.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,5,"195,000","975,000"
T027459,28.05.2025,PROD-007,USB-C Docking Station,Electronics,9,"340,000","3,060,000"
T027460,28.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,"25,500","153,000"
T027564,29.05.2025,PROD-004,Standing Desk Converter,Furniture,6,"500,000","3,000,000"
T027565,29.05.2025,PROD-007,USB-C Docking Station,Electronics,8,"340,000","2,720,000"
T027566,29.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,"25,500","102,000"
T027659,30.05.2025,PROD-010,Webcam 1080p HD,Electronics,1,"180,000","180,000"
T027660,30.05.2025,PROD-005,Noise-Cancelling Headphones,Electronics,10,"900,000","9,000,000"
T027661,30.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,2,"750,000","1,500,000"
T027729,31.05.2025,PROD-005,Noise-Cancelling Headphones,Electronics,4,"900,000","3,600,000"
T027730,31.05.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,"70,000","350,000"
T027731,31.05.2025,PROD-007,USB-C Docking Station,Electronics,4,"340,000","1,360,000"
T027732,31.05.2025,PROD-007,USB-C Docking Station,Electronics,9,"340,000","3,060,000"
T027809,01.06.2025,PROD-010,Webcam 1080p HD,Electronics,2,"180,000","360,000"
T027888,02.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,3,"70,000","210,000"
T027889,02.06.2025,PROD-009,Adjustable Monitor Arm,Furniture,8,"195,000","1,560,000"
T028133,05.06.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,8,"380,000","3,040,000"
T028134,05.06.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,10,"380,000","3,800,000"
T028201,06.06.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,3,"380,000","1,140,000"
T028202,06.06.2025,PROD-004,Standing Desk Converter,Furniture,2,"500,000","1,000,000"
T028355,08.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,2,"70,000","140,000"
T028356,08.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,3,"70,000","210,000"
T028357,08.06.2025,PROD-003,27-inch 4K Monitor,Electronics,3,"1,200,000","3,600,000"
T028358,08.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,10,"900,000","9,000,000"
T028427,09.06.2025,PROD-004,Standing Desk Converter,Furniture,2,"500,000","1,000,000"
T028428,09.06.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,7,"380,000","2,660,000"
T028429,09.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,3,"70,000","210,000"
T028500,10.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,1,"900,000","900,000"
T028729,13.06.2025,PROD-001,Ergonomic Mesh Chair,Furniture,5,"750,000","3,750,000"
